q0 q1 q2 q3 wx wy wz
 -0.38675  0.465476 -0.141932 -0.783334  0.130036 -0.030848 0.0960525
 -0.38622  0.461056 -0.148659  -0.78496  0.129909 -0.031271 0.0960844
 -0.385663   0.456591  -0.155364  -0.786544   0.129779 -0.0316938  0.0961168
 -0.385079    0.45208  -0.162045  -0.788086   0.129648 -0.0321162  0.0961496
 -0.384468   0.447524  -0.168703  -0.789586   0.129515 -0.0325384   0.096183
  -0.38383   0.442923  -0.175337  -0.791044    0.12938 -0.0329603  0.0962167
-0.383166  0.438278 -0.181947 -0.792459  0.129243 -0.033382 0.0962509
 -0.382475   0.433589  -0.188531  -0.793832   0.129105 -0.0338033  0.0962856
 -0.381758   0.428856   -0.19509  -0.795162   0.128965 -0.0342243  0.0963207
-0.381015   0.42408 -0.201622  -0.79645  0.128824 -0.034645 0.0963563
 -0.380246    0.41926  -0.208128  -0.797694    0.12868 -0.0350655  0.0963924
 -0.379451   0.414398  -0.214608  -0.798896   0.128535 -0.0354856  0.0964288
  -0.37863   0.409494  -0.221059  -0.800054   0.128388 -0.0359054  0.0964657
 -0.377784   0.404547  -0.227483   -0.80117    0.12824 -0.0363249  0.0965031
 -0.376913   0.399558  -0.233878  -0.802241    0.12809 -0.0367441  0.0965409
-0.376016  0.394528 -0.240244  -0.80327  0.127938 -0.037163 0.0965792
 -0.375095   0.389457   -0.24658  -0.804255   0.127784 -0.0375815  0.0966178
 -0.374148   0.384345  -0.252887  -0.805196   0.127629 -0.0379997  0.0966569
 -0.373178   0.379192  -0.259163  -0.806093   0.127472 -0.0384176  0.0966965
 -0.372182      0.374  -0.265408  -0.806947   0.127313 -0.0388351  0.0967365
 -0.371163   0.368767  -0.271622  -0.807756   0.127152 -0.0392523  0.0967769
 -0.370119   0.363496  -0.277804  -0.808522    0.12699 -0.0396692  0.0968177
 -0.369052   0.358185  -0.283954  -0.809243   0.126826 -0.0400857  0.0968589
 -0.367961   0.352836   -0.29007   -0.80992    0.12666 -0.0405018  0.0969006
 -0.366846   0.347448  -0.296154  -0.810553   0.126493 -0.0409176  0.0969427
-0.365708  0.342023 -0.302204 -0.811142  0.126323 -0.041333 0.0969852
 -0.364547    0.33656  -0.308219  -0.811686   0.126152 -0.0417481  0.0970281
 -0.363363   0.331059    -0.3142  -0.812185    0.12598 -0.0421627  0.0970715
-0.362157  0.325522 -0.320146  -0.81264  0.125805 -0.042577 0.0971152
-0.360928  0.319949 -0.326057  -0.81305  0.125629 -0.042991 0.0971594
 -0.359677   0.314339  -0.331931  -0.813416   0.125451 -0.0434045  0.0972039
 -0.358403   0.308694  -0.337769  -0.813736   0.125272 -0.0438176  0.0972489
 -0.357108   0.303014   -0.34357  -0.814012    0.12509 -0.0442304  0.0972942
 -0.355791   0.297299  -0.349334  -0.814243   0.124907 -0.0446427    0.09734
 -0.354452   0.291549   -0.35506  -0.814429   0.124723 -0.0450547  0.0973861
 -0.353093   0.285766  -0.360748   -0.81457   0.124536 -0.0454662  0.0974327
 -0.351712   0.279948  -0.366397  -0.814666   0.124348 -0.0458774  0.0974796
 -0.350311   0.274098  -0.372007  -0.814717   0.124158 -0.0462881  0.0975269
 -0.348888   0.268214  -0.377578  -0.814723   0.123966 -0.0466984  0.0975746
 -0.347446   0.262298  -0.383109  -0.814683   0.123772 -0.0471082  0.0976227
 -0.345983   0.256351  -0.388599  -0.814598   0.123577 -0.0475177  0.0976712
 -0.344501   0.250371  -0.394049  -0.814468    0.12338 -0.0479267    0.09772
 -0.342999   0.244361  -0.399458  -0.814293   0.123181 -0.0483352  0.0977692
 -0.341477   0.238319  -0.404825  -0.814073   0.122981 -0.0487433  0.0978188
-0.339936  0.232248  -0.41015 -0.813807  0.122779 -0.049151 0.0978687
 -0.338376   0.226146  -0.415433  -0.813496   0.122575 -0.0495582   0.097919
 -0.336797   0.220015  -0.420673  -0.813139   0.122369 -0.0499649  0.0979697
 -0.335199   0.213855  -0.425871  -0.812737   0.122162 -0.0503712  0.0980208
-0.333584  0.207667 -0.431024  -0.81229  0.121952 -0.050777 0.0980722
  -0.33195    0.20145  -0.436134  -0.811797   0.121742 -0.0511824  0.0981239
 -0.330298   0.195206  -0.441199  -0.811259   0.121529 -0.0515872   0.098176
 -0.328629   0.188934   -0.44622  -0.810675   0.121314 -0.0519916  0.0982285
 -0.326942   0.182635  -0.451196  -0.810047   0.121098 -0.0523955  0.0982812
 -0.325239    0.17631  -0.456126  -0.809372    0.12088 -0.0527989  0.0983344
 -0.323518    0.16996   -0.46101  -0.808653   0.120661 -0.0532018  0.0983879
 -0.321781   0.163583  -0.465849  -0.807888   0.120439 -0.0536042  0.0984417
-0.320027  0.157182 -0.470641 -0.807077  0.120216 -0.054006 0.0984958
 -0.318257   0.150756  -0.475386  -0.806222   0.119991 -0.0544074  0.0985503
 -0.316472   0.144306  -0.480084  -0.805321   0.119764 -0.0548082  0.0986051
  -0.31467   0.137832  -0.484734  -0.804374   0.119536 -0.0552085  0.0986602
 -0.312854   0.131336  -0.489336  -0.803383   0.119306 -0.0556083  0.0987157
 -0.311022   0.124816   -0.49389  -0.802346   0.119074 -0.0560076  0.0987714
 -0.309175   0.118274  -0.498396  -0.801264    0.11884 -0.0564063  0.0988275
 -0.307314   0.111711  -0.502852  -0.800137   0.118605 -0.0568044  0.0988839
-0.305438  0.105126  -0.50726 -0.798964  0.118368 -0.057202 0.0989406
 -0.303548  0.0985206  -0.511617  -0.797747   0.118129 -0.0575991  0.0989976
 -0.301645  0.0918947  -0.515925  -0.796484   0.117888 -0.0579956  0.0990549
 -0.299727  0.0852489  -0.520183  -0.795177   0.117646 -0.0583915  0.0991125
 -0.297797  0.0785838   -0.52439  -0.793824   0.117401 -0.0587868  0.0991705
 -0.295853  0.0718997  -0.528546  -0.792427   0.117156 -0.0591816  0.0992287
 -0.293897  0.0651973  -0.532651  -0.790985   0.116908 -0.0595757  0.0992871
 -0.291928  0.0584769  -0.536705  -0.789497   0.116658 -0.0599693  0.0993459
 -0.289947  0.0517391  -0.540707  -0.787966   0.116407 -0.0603623   0.099405
 -0.287954  0.0449844  -0.544657  -0.786389   0.116154 -0.0607547  0.0994643
 -0.285949  0.0382132  -0.548554  -0.784768     0.1159 -0.0611465  0.0995239
 -0.283933  0.0314261  -0.552399  -0.783103   0.115643 -0.0615376  0.0995838
 -0.281906  0.0246235  -0.556191  -0.781393   0.115385 -0.0619282  0.0996439
 -0.279867  0.0178059   -0.55993  -0.779638   0.115125 -0.0623181  0.0997043
 -0.277818  0.0109739  -0.563616  -0.777839   0.114863 -0.0627074   0.099765
 -0.275759 0.00412796  -0.567247  -0.775996     0.1146  -0.063096   0.099826
   -0.27369 -0.00273146   -0.570825   -0.774109    0.114334   -0.063484   0.0998871
  -0.271611 -0.00960382   -0.574349   -0.772178    0.114067  -0.0638714   0.0999486
 -0.269522 -0.0164886  -0.577818  -0.770203   0.113799  -0.064258    0.10001
 -0.267425 -0.0233854  -0.581232  -0.768184   0.113528 -0.0646441   0.100072
 -0.265318 -0.0302935  -0.584591  -0.766121   0.113256 -0.0650294   0.100134
 -0.263202 -0.0372126  -0.587895  -0.764015   0.112982 -0.0654141   0.100197
 -0.261079 -0.0441421  -0.591144  -0.761865   0.112706 -0.0657982   0.100259
 -0.258947 -0.0510815  -0.594337  -0.759671   0.112429 -0.0661815   0.100322
 -0.256807 -0.0580303  -0.597474  -0.757435   0.112149 -0.0665641   0.100385
  -0.25466 -0.0649879  -0.600555  -0.755155   0.111868 -0.0669461   0.100449
 -0.252505 -0.0719539   -0.60358  -0.752831   0.111586 -0.0673273   0.100512
 -0.250344 -0.0789276  -0.606548  -0.750465   0.111301 -0.0677078   0.100576
 -0.248175 -0.0859087  -0.609459  -0.748056   0.111015 -0.0680876    0.10064
 -0.246001 -0.0928966  -0.612314  -0.745604   0.110727 -0.0684667   0.100704
  -0.24382 -0.0998908  -0.615111   -0.74311   0.110437 -0.0688451   0.100769
 -0.241634  -0.106891  -0.617851  -0.740573   0.110145 -0.0692227   0.100833
 -0.239442  -0.113896  -0.620533  -0.737993   0.109852 -0.0695996   0.100898
 -0.237244  -0.120906  -0.623158  -0.735372   0.109557 -0.0699757   0.100963
 -0.235042  -0.127919  -0.625724  -0.732708    0.10926 -0.0703511   0.101028
 -0.232835  -0.134937  -0.628233  -0.730002   0.108962 -0.0707257   0.101093
 -0.230624  -0.141958  -0.630683  -0.727255   0.108661 -0.0710995   0.101159
 -0.228409  -0.148981  -0.633075  -0.724465   0.108359 -0.0714726   0.101224
 -0.226189  -0.156006  -0.635408  -0.721635   0.108056 -0.0718449    0.10129
 -0.223967  -0.163033  -0.637683  -0.718763    0.10775 -0.0722164   0.101356
 -0.221741  -0.170061  -0.639899  -0.715849   0.107443 -0.0725871   0.101423
-0.219512 -0.177089 -0.642055 -0.712895  0.107134 -0.072957  0.101489
 -0.217281  -0.184118  -0.644153  -0.709899   0.106823 -0.0733261   0.101555
 -0.215047  -0.191145  -0.646191  -0.706863   0.106511 -0.0736944   0.101622
 -0.212811  -0.198172   -0.64817  -0.703786   0.106196 -0.0740618   0.101689
 -0.210574  -0.205197  -0.650089  -0.700669    0.10588 -0.0744285   0.101756
 -0.208335  -0.212219  -0.651949  -0.697511   0.105563 -0.0747943   0.101823
 -0.206095  -0.219239  -0.653749  -0.694314   0.105243 -0.0751592    0.10189
 -0.203854  -0.226256  -0.655489  -0.691076   0.104922 -0.0755233   0.101958
 -0.201612  -0.233268  -0.657169  -0.687799   0.104599 -0.0758866   0.102025
 -0.19937 -0.240277 -0.658789 -0.684482  0.104274 -0.076249  0.102093
 -0.197128   -0.24728  -0.660348  -0.681126   0.103948 -0.0766105    0.10216
 -0.194887  -0.254278  -0.661848  -0.677731    0.10362 -0.0769711   0.102228
 -0.192646   -0.26127  -0.663287  -0.674297    0.10329 -0.0773309   0.102296
 -0.190406  -0.268256  -0.664666  -0.670823   0.102958 -0.0776898   0.102364
 -0.188167  -0.275235  -0.665984  -0.667312   0.102625 -0.0780477   0.102432
  -0.18593  -0.282206  -0.667241  -0.663762    0.10229 -0.0784048   0.102501
-0.183694 -0.289168 -0.668438 -0.660173  0.101953 -0.078761  0.102569
  -0.18146  -0.296123  -0.669574  -0.656547   0.101614 -0.0791162   0.102638
 -0.179229  -0.303068   -0.67065  -0.652883   0.101274 -0.0794705   0.102706
 -0.177001  -0.310003  -0.671665  -0.649181   0.100932 -0.0798239   0.102775
 -0.174775  -0.316928  -0.672619  -0.645441   0.100589 -0.0801763   0.102843
 -0.172553  -0.323842  -0.673512  -0.641665   0.100243 -0.0805278   0.102912
 -0.170334  -0.330745  -0.674344  -0.637852   0.099896 -0.0808784   0.102981
-0.168119 -0.337636 -0.675115 -0.634001 0.0995471 -0.081228   0.10305
 -0.165908  -0.344515  -0.675825  -0.630115  0.0991966 -0.0815766   0.103119
 -0.163701   -0.35138  -0.676474  -0.626192  0.0988443 -0.0819242   0.103188
 -0.161499  -0.358232  -0.677063  -0.622233  0.0984904 -0.0822709   0.103257
 -0.159302   -0.36507   -0.67759  -0.618238  0.0981347 -0.0826165   0.103326
 -0.157111  -0.371894  -0.678057  -0.614207  0.0977773 -0.0829612   0.103395
 -0.154925  -0.378702  -0.678462  -0.610141  0.0974182 -0.0833048   0.103464
 -0.152745  -0.385495  -0.678807   -0.60604  0.0970574 -0.0836475   0.103534
  -0.15057  -0.392272   -0.67909  -0.601904  0.0966949 -0.0839891   0.103603
 -0.148403  -0.399032  -0.679313  -0.597733  0.0963308 -0.0843297   0.103672
 -0.146242  -0.405774  -0.679475  -0.593527  0.0959649 -0.0846693   0.103742
 -0.144088  -0.412499  -0.679576  -0.589288  0.0955973 -0.0850078   0.103811
 -0.141941  -0.419206  -0.679616  -0.585014  0.0952281 -0.0853452    0.10388
 -0.139802  -0.425893  -0.679595  -0.580707  0.0948571 -0.0856817    0.10395
 -0.13767 -0.432562 -0.679514 -0.576366 0.0944845 -0.086017  0.104019
 -0.135547   -0.43921  -0.679372  -0.571992  0.0941102 -0.0863513   0.104088
 -0.133432  -0.445838  -0.679169  -0.567586  0.0937342 -0.0866845   0.104158
 -0.131326  -0.452445  -0.678906  -0.563146  0.0933566 -0.0870166   0.104227
 -0.129229  -0.459031  -0.678582  -0.558674  0.0929772 -0.0873476   0.104296
 -0.127141  -0.465594  -0.678198   -0.55417  0.0925962 -0.0876775   0.104365
 -0.125062  -0.472136  -0.677754  -0.549633  0.0922136 -0.0880063   0.104435
-0.122993 -0.478654  -0.67725 -0.545065 0.0918292 -0.088334  0.104504
 -0.120935  -0.485148  -0.676685  -0.540466  0.0914432 -0.0886605   0.104573
 -0.118886  -0.491618   -0.67606  -0.535836  0.0910556 -0.0889859   0.104642
 -0.116849  -0.498064  -0.675376  -0.531174  0.0906663 -0.0893102   0.104711
 -0.114822  -0.504484  -0.674632  -0.526482  0.0902753 -0.0896333    0.10478
 -0.112806  -0.510879  -0.673828   -0.52176  0.0898827 -0.0899553   0.104849
 -0.110802  -0.517248  -0.672964  -0.517008  0.0894885 -0.0902761   0.104918
 -0.108809   -0.52359  -0.672041  -0.512226  0.0890926 -0.0905957   0.104987
 -0.106828  -0.529905  -0.671058  -0.507414   0.088695 -0.0909142   0.105056
  -0.10486  -0.536192  -0.670017  -0.502574  0.0882959 -0.0912315   0.105125
 -0.102904  -0.542451  -0.668916  -0.497704  0.0878951 -0.0915475   0.105194
 -0.100961  -0.548681  -0.667757  -0.492806  0.0874927 -0.0918624   0.105262
-0.0990303  -0.554881  -0.666538  -0.487879  0.0870886  -0.092176   0.105331
-0.0971133  -0.561053  -0.665261  -0.482925   0.086683 -0.0924885   0.105399
-0.0952098  -0.567193  -0.663926  -0.477942  0.0862757 -0.0927997   0.105468
-0.0933202  -0.573303  -0.662533  -0.472933  0.0858668 -0.0931097   0.105536
-0.0914445  -0.579382  -0.661081  -0.467896  0.0854563 -0.0934184   0.105604
-0.0895832  -0.585429  -0.659571  -0.462832  0.0850442 -0.0937259   0.105672
-0.0877363  -0.591444  -0.658004  -0.457741  0.0846305 -0.0940321    0.10574
-0.0859043  -0.597426  -0.656379  -0.452625  0.0842152 -0.0943371   0.105808
-0.0840873  -0.603374  -0.654697  -0.447482  0.0837983 -0.0946408   0.105875
-0.0822856  -0.609289  -0.652958  -0.442314  0.0833798 -0.0949432   0.105943
-0.0804995   -0.61517  -0.651162  -0.437121  0.0829598 -0.0952443    0.10601
-0.0787291  -0.621016  -0.649309  -0.431902  0.0825381 -0.0955441   0.106078
-0.0769747  -0.626827  -0.647399  -0.426659  0.0821149 -0.0958426   0.106145
-0.0752366  -0.632602  -0.645433  -0.421391  0.0816901 -0.0961398   0.106212
 -0.073515  -0.638341  -0.643411  -0.416099  0.0812638 -0.0964357   0.106279
-0.0718101  -0.644043  -0.641334  -0.410784  0.0808359 -0.0967303   0.106345
-0.0701222  -0.649708  -0.639201  -0.405445  0.0804064 -0.0970235   0.106412
-0.0684515  -0.655335  -0.637012  -0.400082  0.0799754 -0.0973153   0.106478
-0.0667983  -0.660925  -0.634768  -0.394698  0.0795429 -0.0976059   0.106544
-0.0651627  -0.666475  -0.632469   -0.38929  0.0791088  -0.097895    0.10661
 -0.063545  -0.671987  -0.630116   -0.38386  0.0786732 -0.0981828   0.106676
-0.0619454  -0.677459  -0.627709  -0.378409   0.078236 -0.0984692   0.106742
-0.0603641  -0.682892  -0.625247  -0.372936  0.0777973 -0.0987543   0.106807
-0.0588015  -0.688284  -0.622732  -0.367442  0.0773571 -0.0990379   0.106873
-0.0572576  -0.693635  -0.620163  -0.361927  0.0769154 -0.0993202   0.106938
-0.0557327  -0.698944   -0.61754  -0.356391  0.0764722  -0.099601   0.107003
 -0.054227  -0.704212  -0.614865  -0.350835  0.0760275 -0.0998804   0.107067
-0.0527407  -0.709438  -0.612137   -0.34526  0.0755813  -0.100158   0.107132
-0.051274 -0.714621 -0.609357 -0.339665 0.0751335 -0.100435  0.107196
-0.0498273  -0.719761  -0.606525   -0.33405  0.0746843   -0.10071    0.10726
-0.0484005  -0.724857   -0.60364  -0.328417  0.0742337  -0.100984   0.107324
-0.046994 -0.729909 -0.600705 -0.322765 0.0737815 -0.101256  0.107388
-0.045608 -0.734917 -0.597718 -0.317095 0.0733279 -0.101527  0.107451
-0.0442426   -0.73988  -0.594681  -0.311408  0.0728728  -0.101796   0.107514
-0.042898 -0.744798 -0.591593 -0.305702 0.0724163 -0.102064  0.107577
-0.0415745   -0.74967  -0.588454   -0.29998  0.0719583   -0.10233    0.10764
-0.0402723  -0.754496  -0.585266  -0.294241  0.0714988  -0.102595   0.107702
-0.0389914  -0.759275  -0.582029  -0.288485   0.071038  -0.102859   0.107764
-0.0377322  -0.764007  -0.578742  -0.282714  0.0705757   -0.10312   0.107826
-0.0364947  -0.768692  -0.575407  -0.276926  0.0701119  -0.103381   0.107888
-0.0352792  -0.773329  -0.572023  -0.271123  0.0696468   -0.10364   0.107949
-0.0340859  -0.777918  -0.568591  -0.265305  0.0691802  -0.103897    0.10801
-0.0329149  -0.782458  -0.565111  -0.259473  0.0687123  -0.104153   0.108071
-0.0317664  -0.786949  -0.561584  -0.253626  0.0682429  -0.104407   0.108132
-0.0306406  -0.791391  -0.558009  -0.247764  0.0677722  -0.104659   0.108192
-0.0295376  -0.795783  -0.554389   -0.24189     0.0673   -0.10491   0.108252
-0.0284577  -0.800124  -0.550722  -0.236002  0.0668265   -0.10516   0.108311
-0.0274009  -0.804415  -0.547009  -0.230101  0.0663516  -0.105408   0.108371
-0.0263674  -0.808655  -0.543251  -0.224187  0.0658754  -0.105654    0.10843
-0.0253574  -0.812844  -0.539447  -0.218262  0.0653978  -0.105899   0.108488
-0.0243711  -0.816981  -0.535599  -0.212324  0.0649188  -0.106142   0.108547
-0.0234085  -0.821066  -0.531707  -0.206375  0.0644386  -0.106384   0.108605
-0.0224699  -0.825098  -0.527771  -0.200415  0.0639569  -0.106624   0.108663
-0.0215554  -0.829078  -0.523791  -0.194444   0.063474  -0.106862    0.10872
-0.0206651  -0.833004  -0.519768  -0.188462  0.0629897  -0.107099   0.108777
-0.0197992  -0.836877  -0.515703  -0.182471  0.0625041  -0.107334   0.108834
-0.0189578  -0.840695  -0.511596   -0.17647  0.0620172  -0.107567    0.10889
-0.0181411   -0.84446  -0.507447  -0.170459   0.061529  -0.107799   0.108947
-0.0173491   -0.84817  -0.503256  -0.164439  0.0610396  -0.108029   0.109002
-0.0165821  -0.851825  -0.499024  -0.158411  0.0605488  -0.108257   0.109058
 -0.01584 -0.855424 -0.494752 -0.152375 0.0600568 -0.108484  0.109113
-0.0151231  -0.858968  -0.490441  -0.146331  0.0595635  -0.108709   0.109167
-0.0144315  -0.862456  -0.486089  -0.140279   0.059069  -0.108933   0.109222
-0.0137653  -0.865888  -0.481698   -0.13422  0.0585732  -0.109155   0.109276
-0.0131246  -0.869263  -0.477269  -0.128154  0.0580761  -0.109375   0.109329
-0.0125095  -0.872581  -0.472801  -0.122082  0.0575779  -0.109593   0.109383
-0.0119201  -0.875842  -0.468296  -0.116004  0.0570784  -0.109809   0.109435
-0.0113566  -0.879046  -0.463753   -0.10992  0.0565777  -0.110024   0.109488
-0.010819 -0.882191 -0.459174 -0.103831 0.0560758 -0.110237   0.10954
-0.0103074  -0.885278  -0.454558 -0.0977373  0.0555727  -0.110449   0.109591
-0.00982187   -0.888307   -0.449907  -0.0916387   0.0550684   -0.110659    0.109643
-0.0093626  -0.891277   -0.44522 -0.0855359  0.0545629  -0.110866   0.109694
-0.00892962   -0.894189   -0.440498  -0.0794293   0.0540563   -0.111073    0.109744
-0.00852302    -0.89704   -0.435741  -0.0733192   0.0535485   -0.111277    0.109794
-0.00814289   -0.899832   -0.430951  -0.0672061   0.0530395    -0.11148    0.109844
-0.00778929   -0.902565   -0.426127  -0.0610902   0.0525294   -0.111681    0.109893
-0.00746232   -0.905237    -0.42127   -0.054972   0.0520182    -0.11188    0.109942
-0.00716203   -0.907848   -0.416381  -0.0488517   0.0515058   -0.112077     0.10999
-0.0068885  -0.910399   -0.41146 -0.0427299  0.0509923  -0.112272   0.110038
-0.00664179    -0.91289   -0.406508  -0.0366069   0.0504777   -0.112466    0.110085
-0.00642197   -0.915318   -0.401524  -0.0304829    0.049962   -0.112658    0.110133
-0.00622909   -0.917686    -0.39651  -0.0243585   0.0494453   -0.112848    0.110179
-0.0060632  -0.919992  -0.391467  -0.018234  0.0489274  -0.113036   0.110225
-0.00592436   -0.922236   -0.386393  -0.0121097   0.0484085   -0.113223    0.110271
-0.00581262   -0.924417   -0.381291   -0.005986   0.0478885   -0.113407    0.110316
-0.00572803   -0.926537   -0.376161 0.000136698   0.0473675    -0.11359    0.110361
-0.00567061   -0.928593   -0.371003  0.00625804   0.0468454   -0.113771    0.110406
-0.00564042   -0.930587   -0.365817   0.0123777   0.0463223    -0.11395    0.110449
-0.00563748   -0.932518   -0.360605   0.0184952   0.0457982   -0.114127    0.110493
-0.00566183   -0.934386   -0.355367   0.0246102   0.0452731   -0.114303    0.110536
-0.00571349    -0.93619   -0.350102   0.0307225    0.044747   -0.114476    0.110578
-0.00579249   -0.937931   -0.344813   0.0368315   0.0442198   -0.114648     0.11062
-0.00589885   -0.939607   -0.339499    0.042937   0.0436917   -0.114818    0.110662
-0.00603259    -0.94122   -0.334161   0.0490385   0.0431627   -0.114985    0.110703
-0.00619372   -0.942769   -0.328799   0.0551357   0.0426326   -0.115151    0.110744
-0.00638224   -0.944253   -0.323415   0.0612282   0.0421017   -0.115315    0.110784
-0.00659818   -0.945672   -0.318008   0.0673158   0.0415697   -0.115478    0.110823
-0.00684152   -0.947027   -0.312579   0.0733979   0.0410369   -0.115638    0.110862
-0.00711228   -0.948317   -0.307129   0.0794742   0.0405031   -0.115796    0.110901
-0.00741044   -0.949542   -0.301658   0.0855444   0.0399685   -0.115952    0.110939
-0.007736 -0.950701 -0.296167 0.0916081 0.0394329 -0.116107  0.110977
-0.00808894   -0.951796   -0.290656   0.0976649   0.0388965   -0.116259    0.111014
-0.00846926   -0.952824   -0.285126    0.103714   0.0383591    -0.11641     0.11105
-0.00887694   -0.953788   -0.279578    0.109756    0.037821   -0.116559    0.111086
-0.00931195   -0.954685   -0.274012    0.115791   0.0372819   -0.116705    0.111122
-0.00977426   -0.955516   -0.268428    0.121816    0.036742    -0.11685    0.111157
-0.0102639  -0.956282  -0.262828   0.127833  0.0362013  -0.116993   0.111191
-0.0107807  -0.956981  -0.257211   0.133841  0.0356598  -0.117134   0.111225
-0.0113248  -0.957614  -0.251578    0.13984  0.0351175  -0.117273   0.111259
-0.011896 -0.958181 -0.245931  0.145829 0.0345743  -0.11741  0.111292
-0.0124943  -0.958681  -0.240269   0.151808  0.0340304  -0.117545   0.111324
-0.0131198  -0.959115  -0.234593   0.157776  0.0334857  -0.117677   0.111356
-0.0137723  -0.959482  -0.228904   0.163733  0.0329402  -0.117808   0.111387
-0.0144517  -0.959782  -0.223202   0.169679   0.032394  -0.117937   0.111418
-0.0151581  -0.960015  -0.217487   0.175614  0.0318471  -0.118064   0.111448
-0.0158913  -0.960182  -0.211761   0.181537  0.0312994  -0.118189   0.111478
-0.0166514  -0.960281  -0.206024   0.187448   0.030751  -0.118312   0.111507
-0.0174381  -0.960314  -0.200277   0.193346  0.0302019  -0.118433   0.111535
-0.0182516  -0.960279  -0.194519   0.199231  0.0296521  -0.118552   0.111563
-0.0190916  -0.960178  -0.188753   0.205102  0.0291016  -0.118669   0.111591
-0.0199581  -0.960009  -0.182978    0.21096  0.0285504  -0.118784   0.111617
-0.020851 -0.959773 -0.177194  0.216804 0.0279986 -0.118897  0.111644
-0.0217703  -0.959469  -0.171403   0.222634  0.0274462  -0.119008   0.111669
-0.0227158  -0.959098  -0.165605   0.228449  0.0268931  -0.119117   0.111695
-0.0236875   -0.95866  -0.159801   0.234249  0.0263393  -0.119223   0.111719
-0.0246852  -0.958155  -0.153991   0.240034   0.025785  -0.119328   0.111743
-0.0257089  -0.957582  -0.148176   0.245803  0.0252301  -0.119431   0.111767
-0.0267585  -0.956942  -0.142356   0.251556  0.0246745  -0.119532   0.111789
-0.0278338  -0.956235  -0.136532   0.257292  0.0241184   -0.11963   0.111812
-0.0289348   -0.95546  -0.130705   0.263012  0.0235618  -0.119727   0.111833
-0.0300612  -0.954618  -0.124875   0.268715  0.0230046  -0.119821   0.111855
-0.0312131  -0.953708  -0.119043     0.2744  0.0224468  -0.119914   0.111875
-0.0323903  -0.952731  -0.113209   0.280068  0.0218885  -0.120004   0.111895
-0.0335926  -0.951687  -0.107374   0.285717  0.0213297  -0.120092   0.111914
 -0.03482 -0.950575 -0.101539  0.291348 0.0207705 -0.120179  0.111933
-0.0360723  -0.949397  -0.095704   0.296961  0.0202107  -0.120263   0.111951
-0.0373494  -0.948151 -0.0898696   0.302554  0.0196504  -0.120345   0.111969
-0.0386511  -0.946838 -0.0840365   0.308128  0.0190897  -0.120425   0.111986
-0.0399772  -0.945457 -0.0782054   0.313682  0.0185285  -0.120503   0.112002
-0.0413278   -0.94401 -0.0723768   0.319216  0.0179669  -0.120579   0.112018
-0.0427025  -0.942496 -0.0665513    0.32473  0.0174048  -0.120652   0.112033
-0.0441013  -0.940914 -0.0607295   0.330223  0.0168423  -0.120724   0.112047
-0.045524 -0.939266 -0.054912  0.335695 0.0162795 -0.120794  0.112061
-0.0469704  -0.937551 -0.0490993   0.341146  0.0157162  -0.120861   0.112075
-0.0484404   -0.93577 -0.0432921   0.346575  0.0151526  -0.120927   0.112087
-0.0499338  -0.933922  -0.037491   0.351982  0.0145886   -0.12099     0.1121
-0.0514505  -0.932007 -0.0316964   0.357367  0.0140242  -0.121051   0.112111
-0.0529902  -0.930026 -0.0259091    0.36273  0.0134595   -0.12111   0.112122
-0.0545529  -0.927978 -0.0201296   0.368069  0.0128945  -0.121167   0.112132
-0.0561382  -0.925865 -0.0143585   0.373386  0.0123292  -0.121222   0.112142
 -0.0577461   -0.923685 -0.00859639    0.378678   0.0117635   -0.121275    0.112151
-0.0593764  -0.921439 -0.0028438   0.383947  0.0111976  -0.121325   0.112159
-0.0610288  -0.919128 0.00289866   0.389192  0.0106314  -0.121374   0.112167
-0.0627032  -0.916751 0.00863041   0.394413  0.0100649   -0.12142   0.112174
-0.0643994  -0.914308  0.0143509   0.399609 0.00949822  -0.121465   0.112181
-0.0661172    -0.9118  0.0200595    0.40478 0.00893127  -0.121507   0.112187
-0.0678564  -0.909227  0.0257556   0.409925 0.00836409  -0.121547   0.112192
-0.0696168  -0.906588  0.0314388   0.415045  0.0077967  -0.121585   0.112197
-0.0713981  -0.903885  0.0371084    0.42014 0.00722912  -0.121621   0.112201
-0.0732002  -0.901117  0.0427638   0.425208 0.00666134  -0.121654   0.112204
-0.0750229  -0.898284  0.0484044   0.430249  0.0060934  -0.121686   0.112207
-0.0768659  -0.895387  0.0540298   0.435264 0.00552529  -0.121715   0.112209
-0.0787291  -0.892425  0.0596394   0.440252 0.00495703  -0.121743   0.112211
-0.0806122    -0.8894  0.0652325   0.445212 0.00438865  -0.121768   0.112212
-0.0825149  -0.886311  0.0708086   0.450145 0.00382014  -0.121791   0.112212
-0.0844371  -0.883158  0.0763672    0.45505 0.00325152  -0.121812   0.112212
-0.0863786  -0.879941  0.0819077   0.459927 0.00268281  -0.121831   0.112211
 -0.088339  -0.876662  0.0874295   0.464776 0.00211401  -0.121847   0.112209
-0.0903182  -0.873319  0.0929321   0.469596 0.00154515  -0.121862   0.112207
 -0.0923159   -0.869913    0.098415    0.474387 0.000976224   -0.121874    0.112204
-0.0943319  -0.866445   0.103878   0.479149 0.00040726  -0.121885   0.112201
   -0.096366    -0.862915     0.109319     0.483881 -0.000161734    -0.121893     0.112197
