q0 q1 q2 q3 wx wy wz
  0.359179 -0.0367439   0.479241   -0.79998   0.181646  -0.097574  0.0506575
  0.360906 -0.0301026   0.483323  -0.797019   0.181436 -0.0978876  0.0508142
  0.362545 -0.0234241   0.487284  -0.794082   0.181225 -0.0982019  0.0509712
  0.364076 -0.0166762   0.491232  -0.791114   0.181011 -0.0985167  0.0511287
   0.365684 -0.00990338    0.495143   -0.788043    0.180797  -0.0988321   0.0512866
   0.367283 -0.00313145    0.498951   -0.784946    0.180581  -0.0991482   0.0514449
  0.368762   0.003664   0.502773  -0.781806   0.180363 -0.0994649  0.0516036
  0.370261  0.0105205   0.506458   -0.77865   0.180143 -0.0997821  0.0517627
 0.371663 0.0173593  0.510089 -0.775483  0.179922   -0.1001 0.0519222
 0.372992 0.0242181  0.513737 -0.772246  0.179699 -0.100418 0.0520821
 0.374358 0.0311144   0.51736 -0.768912  0.179475 -0.100737 0.0522424
 0.375701  0.038074  0.520781 -0.765628  0.179249 -0.101057 0.0524031
 0.377009 0.0449994  0.524171 -0.762288  0.179022 -0.101377 0.0525641
  0.37827 0.0520183  0.527418 -0.758971  0.178792 -0.101698 0.0527256
 0.379527 0.0590342  0.530715 -0.755523  0.178562 -0.102019 0.0528874
 0.380743 0.0659882   0.53401 -0.752007  0.178329 -0.102341 0.0530496
 0.381945  0.072924  0.537158 -0.748506  0.178095 -0.102664 0.0532122
 0.383093 0.0800152  0.540241 -0.744968  0.177859 -0.102987 0.0533752
 0.384215 0.0870637  0.543273 -0.741386  0.177622  -0.10331 0.0535385
 0.385316 0.0939591  0.546311 -0.737732  0.177382 -0.103634 0.0537022
 0.386319  0.100878  0.549234 -0.734114  0.177142 -0.103959 0.0538663
  0.38729   0.10795  0.552108 -0.730431  0.176899 -0.104284 0.0540307
 0.388293  0.114985  0.554934 -0.726674  0.176655  -0.10461 0.0541955
 0.389244  0.122117  0.557724 -0.722856  0.176409 -0.104936 0.0543606
 0.390144  0.129285   0.56049 -0.718975  0.176161 -0.105263 0.0545261
 0.391055   0.13646  0.563156  -0.71506  0.175911  -0.10559 0.0546919
 0.391856  0.143511  0.565717 -0.711209   0.17566 -0.105918 0.0548581
 0.392632  0.150667  0.568244 -0.707276  0.175407 -0.106247 0.0550246
   0.3933  0.157821  0.570745 -0.703319  0.175153 -0.106575 0.0551915
 0.393981  0.164945  0.573149 -0.699337  0.174896 -0.106905 0.0553586
 0.394603  0.172078  0.575523 -0.695306  0.174638 -0.107234 0.0555261
 0.395318  0.179252  0.577759 -0.691221  0.174378 -0.107565  0.055694
 0.395822  0.186492   0.58003 -0.687103  0.174117 -0.107896 0.0558621
  0.39637  0.193641  0.582178 -0.682981  0.173853 -0.108227 0.0560306
 0.396939  0.200808  0.584239 -0.678808  0.173588 -0.108559 0.0561993
 0.397453  0.207979  0.586249 -0.674601  0.173321 -0.108891 0.0563684
 0.397841  0.215111  0.588292 -0.670345  0.173052 -0.109223 0.0565378
 0.398175  0.222251  0.590177 -0.666147  0.172782 -0.109557 0.0567075
 0.398497  0.229372   0.59204 -0.661873  0.172509  -0.10989 0.0568775
 0.398769  0.236485  0.593825 -0.657595  0.172235 -0.110224 0.0570478
 0.399051  0.243613  0.595583 -0.653216  0.171959 -0.110559 0.0572183
 0.399254  0.250781  0.597283 -0.648813  0.171681 -0.110893 0.0573892
 0.399365   0.25797  0.598853 -0.644465  0.171402 -0.111229 0.0575603
 0.399563  0.265157  0.600427 -0.639945   0.17112 -0.111564 0.0577317
  0.39964  0.272283  0.601983 -0.635426  0.170837 -0.111901 0.0579033
 0.399687  0.279426   0.60342 -0.630916  0.170552 -0.112237 0.0580753
 0.399678  0.286594  0.604825 -0.626345  0.170265 -0.112574 0.0582475
 0.399643  0.293692  0.606168 -0.621764  0.169976 -0.112911 0.0584199
 0.399565  0.300833  0.607398 -0.617182  0.169686 -0.113249 0.0585926
 0.399472  0.307943  0.608621 -0.612514  0.169393 -0.113587 0.0587656
 0.399278  0.315046  0.609695 -0.607944  0.169099 -0.113926 0.0589387
 0.399084  0.322124  0.610816 -0.603218  0.168803 -0.114264 0.0591122
  0.39886  0.329308  0.611816 -0.598454  0.168505 -0.114604 0.0592858
 0.398638  0.336449  0.612733 -0.593674  0.168205 -0.114943 0.0594597
 0.398308  0.343516   0.61363 -0.588902  0.167903 -0.115283 0.0596339
 0.397933   0.35057  0.614467 -0.584107    0.1676 -0.115623 0.0598082
 0.397502  0.357623  0.615207 -0.579326  0.167294 -0.115964 0.0599828
 0.397058  0.364667  0.615906 -0.574476  0.166987 -0.116305 0.0601575
 0.396541  0.371729  0.616545   -0.5696  0.166678 -0.116646 0.0603325
 0.396008   0.37871  0.617157 -0.564689  0.166367 -0.116987 0.0605077
 0.395414   0.38578   0.61766 -0.559748  0.166054 -0.117329 0.0606831
 0.394877  0.392771  0.618109 -0.554747  0.165739 -0.117671 0.0608586
 0.394152  0.399823  0.618548 -0.549712  0.165422 -0.118014 0.0610344
 0.393428  0.406808  0.618824 -0.544774  0.165104 -0.118357 0.0612103
 0.392658  0.413763  0.619073 -0.539786  0.164783   -0.1187 0.0613864
  0.39185  0.420686  0.619281  -0.53476  0.164461 -0.119043 0.0615627
 0.391072  0.427638  0.619391 -0.529664  0.164137 -0.119386 0.0617392
 0.390173  0.434563  0.619454 -0.524592   0.16381  -0.11973 0.0619158
 0.389177  0.441451   0.61953 -0.519466  0.163482 -0.120074 0.0620925
 0.388144  0.448311  0.619454  -0.51443  0.163152 -0.120418 0.0622695
 0.387156  0.455137   0.61939 -0.509232   0.16282 -0.120763 0.0624465
 0.386069  0.461998  0.619224 -0.504053  0.162487 -0.121108 0.0626237
 0.384971  0.468815   0.61893 -0.498934  0.162151 -0.121453 0.0628011
 0.383793  0.475632  0.618618  -0.49375  0.161813 -0.121798 0.0629786
 0.382523  0.482363  0.618316 -0.488556  0.161474 -0.122143 0.0631562
 0.381222  0.489126  0.617937 -0.483301  0.161132 -0.122489 0.0633339
 0.379878  0.495839  0.617491  -0.47806  0.160789 -0.122835 0.0635117
 0.378411  0.502512   0.61701 -0.472849  0.160444 -0.123181 0.0636897
 0.377019   0.50918  0.616444 -0.467535  0.160097 -0.123527 0.0638678
 0.375647  0.515845  0.615759 -0.462205  0.159748 -0.123873 0.0640459
 0.374173  0.522524  0.615006 -0.456871  0.159397 -0.124219 0.0642242
 0.372618  0.529165  0.614199 -0.451552  0.159044 -0.124566 0.0644025
 0.371114  0.535712  0.613349 -0.446194  0.158689 -0.124913  0.064581
 0.369534  0.542209    0.6125 -0.440793  0.158332  -0.12526 0.0647595
 0.367964   0.54862  0.611533 -0.435483  0.157974 -0.125607 0.0649381
 0.366256  0.555105  0.610493 -0.430131  0.157613 -0.125954 0.0651168
 0.364533  0.561472  0.609475 -0.424742  0.157251 -0.126301 0.0652955
 0.362712   0.56791  0.608303 -0.419387  0.156886 -0.126649 0.0654743
 0.360902  0.574309   0.60713 -0.413899   0.15652 -0.126996 0.0656531
 0.359073   0.58055  0.606011 -0.408385  0.156152 -0.127344  0.065832
 0.357187  0.586834  0.604733 -0.402916  0.155782 -0.127691 0.0660109
 0.355278   0.59306   0.60335 -0.397526   0.15541 -0.128039 0.0661899
  0.35332  0.599262   0.60192   -0.3921  0.155036 -0.128387 0.0663689
 0.351277  0.605432  0.600474 -0.386637   0.15466 -0.128735 0.0665479
 0.349211  0.611629  0.598894 -0.381166  0.154282 -0.129083  0.066727
 0.347108  0.617694  0.597363 -0.375669  0.153902 -0.129431 0.0669061
 0.344965  0.623788  0.595765  -0.37007   0.15352 -0.129779 0.0670851
 0.342791  0.629808  0.594084 -0.364556  0.153137 -0.130127 0.0672642
 0.340522  0.635763  0.592414  -0.35902  0.152751 -0.130475 0.0674433
 0.338225  0.641753  0.590623 -0.353443  0.152364 -0.130823 0.0676224
 0.335926  0.647687  0.588731 -0.347924  0.151975 -0.131171 0.0678015
 0.333573  0.653575  0.586841 -0.342326  0.151583 -0.131519 0.0679806
 0.331135  0.659336  0.584933 -0.336867   0.15119 -0.131867 0.0681596
 0.328681  0.665201  0.582844 -0.331315  0.150795 -0.132215 0.0683386
 0.326193  0.670966  0.580783 -0.325721  0.150398 -0.132563 0.0685176
 0.323662  0.676653  0.578671 -0.320194  0.149999 -0.132911 0.0686966
  0.32107  0.682293  0.576538 -0.314634  0.149598 -0.133259 0.0688755
 0.318402  0.687961  0.574267 -0.309107  0.149196 -0.133607 0.0690543
 0.315818  0.693583  0.571913 -0.303508  0.148791 -0.133954 0.0692332
 0.313117  0.699073  0.569647 -0.297922  0.148384 -0.134302 0.0694119
 0.310467  0.704557   0.56721 -0.292372  0.147976  -0.13465 0.0695906
 0.307722  0.709988  0.564781 -0.286787  0.147566 -0.134997 0.0697692
 0.304916  0.715419  0.562248 -0.281211  0.147153 -0.135345 0.0699478
 0.302045  0.720765  0.559704 -0.275678  0.146739 -0.135692 0.0701263
   0.2992  0.726014  0.557135 -0.270155  0.146323 -0.136039 0.0703046
 0.296272  0.731265  0.554484 -0.264617  0.145905 -0.136386 0.0704829
 0.293286  0.736418  0.551876 -0.259046  0.145485 -0.136733 0.0706612
 0.290352  0.741522  0.549159 -0.253505  0.145063  -0.13708 0.0708393
 0.287302  0.746644  0.546358 -0.247938   0.14464 -0.137427 0.0710173
 0.284205  0.751695  0.543562 -0.242327  0.144214 -0.137773 0.0711951
 0.281053  0.756673  0.540733 -0.236777  0.143787  -0.13812 0.0713729
 0.277893  0.761579  0.537891 -0.231183  0.143357 -0.138466 0.0715506
 0.274638  0.766461  0.534953 -0.225693  0.142926 -0.138812 0.0717281
 0.271416  0.771341  0.531897 -0.220121  0.142493 -0.139158 0.0719055
 0.268148  0.776139  0.528824 -0.214594  0.142058 -0.139503 0.0720827
 0.264837  0.780882  0.525724 -0.209041  0.141621 -0.139849 0.0722598
 0.261527  0.785545  0.522614 -0.203463  0.141182 -0.140194 0.0724368
 0.258167  0.790201  0.519393 -0.197898  0.140742 -0.140539 0.0726136
 0.254776  0.794729  0.516248 -0.192311  0.140299 -0.140883 0.0727903
  0.25131   0.79928  0.512976 -0.186681  0.139855 -0.141228 0.0729668
 0.247819  0.803739  0.509656 -0.181216  0.139408 -0.141572 0.0731431
 0.244173  0.808181  0.506324 -0.175667   0.13896 -0.141916 0.0733192
 0.240557  0.812527   0.50296 -0.170184   0.13851  -0.14226 0.0734952
 0.237011  0.816855   0.49946 -0.164663  0.138058 -0.142603  0.073671
 0.233409  0.821097  0.495986 -0.159116  0.137604 -0.142946 0.0738466
 0.229644  0.825352  0.492388 -0.153662  0.137148 -0.143289  0.074022
 0.225945   0.82948  0.488833 -0.148168  0.136691 -0.143631 0.0741972
 0.222211  0.833605  0.485125 -0.142755  0.136231 -0.143973 0.0743721
 0.218467  0.837594  0.481506 -0.137333   0.13577 -0.144315 0.0745469
 0.214662  0.841568  0.477804 -0.131859  0.135307 -0.144657 0.0747215
 0.210873  0.845474  0.474057   -0.1264  0.134842 -0.144998 0.0748958
 0.206977   0.84933  0.470294 -0.120922  0.134375 -0.145339 0.0750699
 0.203056  0.853134  0.466449 -0.115566  0.133906 -0.145679 0.0752438
 0.199198  0.856883  0.462527  -0.11018  0.133436 -0.146019 0.0754174
 0.195263  0.860575  0.458607 -0.104697  0.132963 -0.146359 0.0755908
  0.191298   0.864208    0.45464 -0.0992612   0.132489  -0.146698   0.075764
  0.187296   0.867758    0.45067 -0.0938764   0.132013  -0.147037  0.0759369
  0.183226   0.871209   0.446743 -0.0885618   0.131535  -0.147375  0.0761095
  0.179154   0.874657   0.442671 -0.0831925   0.131055  -0.147713  0.0762819
  0.175066   0.878016   0.438593 -0.0779486   0.130573  -0.148051   0.076454
  0.170958   0.881307   0.434495 -0.0726956    0.13009  -0.148388  0.0766258
  0.166768   0.884528   0.430415 -0.0673848   0.129604  -0.148724  0.0767973
  0.162607   0.887702    0.42625 -0.0620863   0.129117  -0.149061  0.0769686
  0.158415    0.89082    0.42203 -0.0568691   0.128628  -0.149396  0.0771395
  0.154188   0.893886   0.417768 -0.0516045   0.128137  -0.149732  0.0773102
  0.149913   0.896875   0.413509 -0.0463912   0.127644  -0.150066  0.0774805
  0.145631   0.899816   0.409174 -0.0412206    0.12715    -0.1504  0.0776506
  0.141235    0.90272   0.404783 -0.0360735   0.126654  -0.150734  0.0778203
 0.136864  0.905525  0.400422 -0.030906  0.126155 -0.151067 0.0779898
  0.132444   0.908247   0.396089 -0.0256915   0.125655    -0.1514  0.0781589
  0.128009   0.910923   0.391678 -0.0205387   0.125153  -0.151732  0.0783276
  0.123612   0.913512   0.387269 -0.0154661    0.12465  -0.152064  0.0784961
  0.119146    0.91604   0.382842 -0.0103913   0.124144  -0.152395  0.0786642
   0.114634    0.918489    0.378428 -0.00538883    0.123637   -0.152725   0.0788319
    0.110113      0.92091     0.373898 -0.000347159     0.123128    -0.153055    0.0789993
   0.10551   0.923279   0.369325 0.00468022   0.122617  -0.153384  0.0791663
  0.100887   0.925586   0.364717 0.00970623   0.122104  -0.153713   0.079333
0.0962516  0.927832  0.360067 0.0146527  0.121589 -0.154041 0.0794993
0.0915596  0.930013  0.355398  0.019612  0.121073 -0.154368 0.0796653
0.0868519  0.932121  0.350717 0.0245949  0.120554 -0.154695 0.0798308
0.0822459   0.93415   0.34602 0.0295008  0.120034 -0.155021  0.079996
0.0775817  0.936128  0.341264 0.0344224  0.119512 -0.155346 0.0801608
 0.072869  0.938031  0.336525 0.0392281  0.118989 -0.155671 0.0803252
0.0681022  0.939874  0.331751 0.0440592  0.118463 -0.155995 0.0804892
0.0632754  0.941682  0.326872 0.0488437  0.117936 -0.156318 0.0806528
0.0585745  0.943369  0.322097 0.0536379  0.117407 -0.156641 0.0808159
0.0536987  0.945041  0.317184 0.0583788  0.116876 -0.156963 0.0809787
0.0487916  0.946604  0.312375 0.0631078  0.116343 -0.157284  0.081141
0.0439765  0.948123  0.307472 0.0677495  0.115809 -0.157604 0.0813029
0.0390696  0.949568  0.302579 0.0723851  0.115273 -0.157924 0.0814644
0.0342123   0.95094  0.297683  0.076996  0.114734 -0.158243 0.0816254
0.0292426  0.952259  0.292719 0.0816325  0.114195 -0.158561  0.081786
0.0243006  0.953506  0.287746 0.0862407  0.113653 -0.158878 0.0819462
0.0193733  0.954666  0.282832 0.0907935  0.113109 -0.159195 0.0821059
0.0144302  0.955784  0.277813 0.0953362  0.112564 -0.159511 0.0822651
0.00945352   0.956829   0.272781  0.0999011   0.112017  -0.159825  0.0824238
0.00446045     0.9578    0.26774   0.104476   0.111468   -0.16014  0.0825821
-0.000454522     0.958697     0.262689     0.109058     0.110918    -0.160453    0.0827399
-0.00550578    0.959513    0.257724      0.1135    0.110365   -0.160765   0.0828973
-0.0104628   0.960297   0.252654   0.117838   0.109811  -0.161077  0.0830541
-0.0154441   0.961007   0.247603   0.122148   0.109255  -0.161387  0.0832104
-0.0205583   0.961676   0.242415   0.126457   0.108697  -0.161697  0.0833662
-0.0256586   0.962261   0.237264   0.130773   0.108138  -0.162006  0.0835216
-0.0307499   0.962774   0.232176    0.13496   0.107576  -0.162314  0.0836764
-0.0358456   0.963199   0.227079   0.139279   0.107013  -0.162621  0.0838307
-0.0409995    0.96355   0.221982   0.143579   0.106449  -0.162927  0.0839844
-0.0462127   0.963855   0.216822   0.147769   0.105882  -0.163232  0.0841377
-0.0513184   0.964108   0.211638   0.151894   0.105313  -0.163536  0.0842904
-0.0565084   0.964255   0.206511   0.156116   0.104743  -0.163839  0.0844425
-0.0616591   0.964352   0.201337   0.160269   0.104171  -0.164142  0.0845941
-0.0669387   0.964367   0.196181   0.164404   0.103598  -0.164443  0.0847452
-0.0722397   0.964315   0.191037   0.168473   0.103022  -0.164743  0.0848957
-0.0774487   0.964207    0.18588   0.172496   0.102445  -0.165042  0.0850456
-0.0827072   0.964054   0.180607   0.176464   0.101866   -0.16534   0.085195
-0.087965  0.963815  0.175393  0.180443  0.101285 -0.165637 0.0853438
-0.0932092   0.963529   0.170195   0.184276   0.100703  -0.165933  0.0854919
-0.0984216   0.963148   0.165025   0.188217   0.100118  -0.166228  0.0856395
-0.103737  0.962708  0.159782  0.192097 0.0995323 -0.166522 0.0857866
-0.108951  0.962187  0.154636  0.195993 0.0989445 -0.166815  0.085933
-0.114192  0.961591  0.149477  0.199897  0.098355 -0.167106 0.0860787
-0.119485  0.960939  0.144308  0.203702 0.0977637 -0.167397 0.0862239
-0.124822  0.960235  0.139092  0.207416 0.0971707 -0.167686 0.0863685
-0.130193  0.959466  0.133907  0.211052 0.0965759 -0.167975 0.0865124
-0.135599  0.958612  0.128763    0.2147 0.0959793 -0.168262 0.0866557
-0.140987  0.957689  0.123536   0.21839 0.0953811 -0.168547 0.0867984
-0.146363  0.956712  0.118239  0.222036 0.0947811 -0.168832 0.0869404
-0.151682  0.955661  0.113023  0.225677 0.0941793 -0.169116 0.0870817
 -0.15708  0.954554  0.107794    0.2292 0.0935758 -0.169398 0.0872224
-0.162525  0.953366  0.102665  0.232677 0.0929706 -0.169679 0.0873625
-0.167825  0.952134 0.0975281  0.236142 0.0923636 -0.169959 0.0875018
-0.173204  0.950827 0.0922622  0.239616 0.0917549 -0.170237 0.0876405
-0.178614  0.949443 0.0870234  0.243069 0.0911445 -0.170514 0.0877785
-0.183988  0.948023 0.0817861  0.246399 0.0905324  -0.17079 0.0879158
-0.189457  0.946519 0.0766199  0.249674 0.0899185 -0.171065 0.0880524
-0.194883  0.944937 0.0714021  0.253014 0.0893029 -0.171338 0.0881884
-0.200369  0.943291 0.0662964  0.256239 0.0886856  -0.17161 0.0883236
-0.205853  0.941607 0.0611406   0.25935 0.0880666 -0.171881  0.088458
-0.211379  0.939833 0.0559569  0.262493 0.0874458  -0.17215 0.0885918
-0.216838  0.937987 0.0508733  0.265656 0.0868234 -0.172418 0.0887248
-0.222253  0.936103 0.0457105  0.268749 0.0861992 -0.172685 0.0888571
-0.227735  0.934113 0.0406501  0.271876 0.0855733  -0.17295 0.0889887
-0.233186  0.932092 0.0355855  0.274885 0.0849457 -0.173214 0.0891195
-0.238645  0.929987 0.0304576  0.277931 0.0843165 -0.173476 0.0892495
-0.244111  0.927806 0.0253829  0.280967 0.0836855 -0.173737 0.0893788
-0.249575  0.925561  0.020311  0.283966 0.0830528 -0.173997 0.0895074
-0.255095  0.923251 0.0152311  0.286884 0.0824185 -0.174255 0.0896351
-0.260502  0.920919 0.0101588  0.289731 0.0817824 -0.174512 0.0897621
 -0.265871   0.918506 0.00514096   0.292631  0.0811447  -0.174767  0.0898882
  -0.271348    0.916045 0.000160674    0.295349   0.0805053    -0.17502   0.0900136
  -0.276823    0.913505 -0.00487707    0.298084   0.0798642   -0.175272   0.0901382
  -0.282306    0.910906 -0.00987237     0.30076   0.0792214   -0.175523    0.090262
 -0.287733   0.908245 -0.0148634   0.303446   0.078577  -0.175772  0.0903849
  -0.29316   0.905511 -0.0198597   0.306125  0.0779309   -0.17602  0.0905071
 -0.298623   0.902692 -0.0247263   0.308804  0.0772831  -0.176265  0.0906284
 -0.303929    0.89989 -0.0297007   0.311358  0.0766337   -0.17651  0.0907488
-0.309295  0.896991  -0.03464  0.313918 0.0759826 -0.176752 0.0908685
 -0.314794   0.893969 -0.0395056   0.316486  0.0753299  -0.176994  0.0909872
 -0.320239   0.890919 -0.0442968    0.31898  0.0746755  -0.177233  0.0911052
  -0.32554   0.887852 -0.0490338   0.321463  0.0740195  -0.177471  0.0912222
 -0.331015   0.884689 -0.0538396   0.323815  0.0733618  -0.177707  0.0913384
   -0.3364   0.881469 -0.0587361   0.326187  0.0727026  -0.177942  0.0914537
 -0.341713   0.878187 -0.0635718   0.328601  0.0720416  -0.178175  0.0915682
 -0.347108   0.874849 -0.0683344   0.330885  0.0713791  -0.178406  0.0916817
 -0.352462   0.871455 -0.0731441   0.333148  0.0707149  -0.178635  0.0917943
  -0.35785    0.86797 -0.0778714   0.335422  0.0700492  -0.178863  0.0919061
 -0.363161    0.86446 -0.0825178    0.33766  0.0693818  -0.179089  0.0920169
 -0.368555   0.860832 -0.0872177   0.339896  0.0687128  -0.179313  0.0921268
  -0.37391   0.857177 -0.0918764   0.342049  0.0680422  -0.179536  0.0922358
 -0.379251   0.853473 -0.0965374    0.34414    0.06737  -0.179756  0.0923439
-0.384593  0.849684 -0.101141   0.34626 0.0666963 -0.179975  0.092451
-0.389979  0.845835 -0.105743  0.348278 0.0660209 -0.180192 0.0925572
-0.395314   0.84197  -0.11028  0.350216  0.065344 -0.180408 0.0926624
-0.400533  0.838073 -0.114732  0.352198 0.0646655 -0.180621 0.0927667
-0.405875  0.834067 -0.119279  0.354077 0.0639855 -0.180833   0.09287
-0.411116  0.830025 -0.123717     0.356 0.0633039 -0.181043 0.0929723
-0.416327  0.825882 -0.128211  0.357984 0.0626207 -0.181251 0.0930736
-0.421596  0.821739 -0.132681  0.359718  0.061936 -0.181457  0.093174
-0.426797  0.817553 -0.137106  0.361459 0.0612498 -0.181661 0.0932734
-0.432083  0.813266 -0.141515  0.363148  0.060562 -0.181863 0.0933717
 -0.43729  0.808953 -0.145849  0.364829 0.0598727 -0.182063 0.0934691
-0.442591  0.804504 -0.150166   0.36652 0.0591819 -0.182262 0.0935655
-0.447681  0.800104 -0.154526  0.368155 0.0584896 -0.182458 0.0936608
-0.452845   0.79563 -0.158811  0.369709 0.0577958 -0.182653 0.0937551
-0.458048  0.791049 -0.163016  0.371294 0.0571006 -0.182845 0.0938484
 -0.46319  0.786428 -0.167205  0.372865 0.0564038 -0.183036 0.0939406
-0.468363  0.781749 -0.171387   0.37434 0.0557055 -0.183224 0.0940318
-0.473462  0.777011 -0.175493  0.375885 0.0550058 -0.183411 0.0941219
-0.478595  0.772214 -0.179658  0.377299 0.0543046 -0.183595  0.094211
-0.483644    0.7674 -0.183821  0.378677  0.053602 -0.183778  0.094299
-0.488776  0.762467  -0.18781  0.380092  0.052898 -0.183958  0.094386
-0.493843   0.75751 -0.191805  0.381455 0.0521925 -0.184136 0.0944718
-0.498936  0.752497 -0.195783  0.382727 0.0514855 -0.184313 0.0945566
-0.503966  0.747426 -0.199797  0.383997 0.0507772 -0.184487 0.0946402
-0.509009  0.742291 -0.203733  0.385235 0.0500675 -0.184659 0.0947228
-0.514079   0.73712 -0.207667  0.386331 0.0493563 -0.184829 0.0948043
-0.519063  0.731894 -0.211492  0.387524 0.0486438 -0.184996 0.0948846
-0.524005   0.72659 -0.215316  0.388748 0.0479299 -0.185162 0.0949639
-0.528902  0.721305 -0.219057  0.389867 0.0472147 -0.185326  0.095042
-0.533813  0.715933 -0.222773  0.390967 0.0464981 -0.185487  0.095119
-0.538643  0.710493 -0.226536  0.392104 0.0457801 -0.185646 0.0951948
-0.543442  0.705032 -0.230265  0.393165 0.0450608 -0.185803 0.0952695
-0.548302  0.699524 -0.233929  0.394092 0.0443402 -0.185958  0.095343
-0.553127  0.693971 -0.237511  0.395023 0.0436183  -0.18611 0.0954154
-0.557927  0.688374 -0.241124  0.395876 0.0428951 -0.186261 0.0954866
-0.562648  0.682782 -0.244579  0.396757 0.0421706 -0.186409 0.0955567
-0.567333  0.677088 -0.248204  0.397593 0.0414448 -0.186555 0.0956256
-0.572005  0.671359 -0.251688  0.398423 0.0407178 -0.186698 0.0956933
-0.576712  0.665638 -0.255184  0.399013 0.0399894  -0.18684 0.0957598
-0.581332  0.659777 -0.258574  0.399858 0.0392599 -0.186979 0.0958251
 -0.58603  0.653853 -0.261934  0.400543 0.0385291 -0.187115 0.0958892
-0.590677  0.647864 -0.265325  0.401219 0.0377971  -0.18725 0.0959521
-0.595252  0.641847 -0.268679  0.401894 0.0370639 -0.187382 0.0960138
-0.599797  0.635801 -0.272012  0.402506 0.0363295 -0.187512 0.0960742
-0.604292  0.629786 -0.275256  0.403032  0.035594 -0.187639 0.0961335
-0.608764  0.623625  -0.27859  0.403592 0.0348572 -0.187764 0.0961915
-0.613203  0.617484 -0.281836  0.404059 0.0341193 -0.187887 0.0962483
-0.617625  0.611285 -0.285017  0.404518 0.0333803 -0.188007 0.0963038
-0.622023  0.605046 -0.288092  0.404981 0.0326401 -0.188125 0.0963581
-0.626334  0.598793 -0.291194  0.405412 0.0318989 -0.188241 0.0964112
-0.630708  0.592466 -0.294146  0.405794 0.0311565 -0.188354 0.0964629
-0.635023  0.586063 -0.297137  0.406184 0.0304131 -0.188465 0.0965135
-0.639316  0.579616 -0.300022  0.406579 0.0296686 -0.188574 0.0965627
-0.643583  0.573056 -0.302928  0.406992  0.028923  -0.18868 0.0966107
-0.647845  0.566539 -0.305758  0.407237 0.0281764 -0.188783 0.0966574
-0.651981  0.560067 -0.308475  0.407541 0.0274288 -0.188884 0.0967028
-0.656153  0.553541 -0.311222  0.407672 0.0266801 -0.188983 0.0967469
-0.660283  0.546874 -0.313959  0.407904 0.0259305 -0.189079 0.0967898
-0.664417  0.540172 -0.316633  0.408055 0.0251799 -0.189173 0.0968313
-0.668471  0.533445  -0.31925  0.408243 0.0244284 -0.189264 0.0968716
-0.672528  0.526665 -0.321931  0.408277 0.0236759 -0.189353 0.0969105
-0.676584  0.519828 -0.324442  0.408351 0.0229224 -0.189439 0.0969481
-0.680548  0.512998 -0.326992  0.408367 0.0221681 -0.189523 0.0969844
-0.684554  0.506077 -0.329413  0.408363 0.0214129 -0.189604 0.0970194
-0.688467  0.499169 -0.331872  0.408295 0.0206567 -0.189683  0.097053
-0.692303  0.492276 -0.334207  0.408273 0.0198998 -0.189759 0.0970853
-0.696082  0.485328  -0.33649   0.40829  0.019142 -0.189833 0.0971163
-0.699888  0.478339 -0.338732  0.408178 0.0183833 -0.189904  0.097146
-0.703612   0.47132 -0.340983  0.408066 0.0176239 -0.189973 0.0971743
-0.707406  0.464245 -0.343018  0.407913 0.0168636 -0.190039 0.0972012
-0.711094  0.457156 -0.345148   0.40771 0.0161026 -0.190102 0.0972268
-0.714791  0.449956 -0.347261  0.407458 0.0153409 -0.190163 0.0972511
-0.718467   0.44272 -0.349311  0.407168 0.0145783 -0.190222  0.097274
-0.721943  0.435576 -0.351306  0.407008 0.0138151 -0.190277 0.0972955
-0.725442  0.428352 -0.353304  0.406725 0.0130512 -0.190331 0.0973157
-0.728893  0.421166 -0.355191  0.406416 0.0122866 -0.190381 0.0973345
-0.732345  0.413937 -0.357026  0.406029 0.0115214 -0.190429 0.0973519
-0.735694  0.406785 -0.358876  0.405572 0.0107555 -0.190475 0.0973679
 -0.739069   0.399419  -0.360679   0.405156 0.00998896  -0.190518  0.0973826
 -0.742356   0.391955  -0.362533   0.404782 0.00922183  -0.190558  0.0973959
 -0.745611   0.384578  -0.364249   0.404335 0.00845411  -0.190595  0.0974078
 -0.748829   0.377165   -0.36586   0.403916 0.00768583   -0.19063  0.0974183
 -0.752016   0.369757  -0.367412   0.403436 0.00691701  -0.190663  0.0974274
 -0.755202   0.362338  -0.368961   0.402802 0.00614765  -0.190693  0.0974351
-0.758269  0.354864 -0.370549  0.402235 0.0053778  -0.19072 0.0974415
 -0.761369   0.347332  -0.372068    0.40155 0.00460745  -0.190744  0.0974464
 -0.764415   0.339767  -0.373475    0.40093 0.00383664  -0.190766  0.0974499
 -0.767398   0.332217  -0.374846   0.400279 0.00306539  -0.190785  0.0974521
 -0.770367   0.324622  -0.376128   0.399603 0.00229371  -0.190802  0.0974528
 -0.773308   0.316918  -0.377385   0.398921 0.00152162  -0.190816  0.0974521
  -0.776117    0.309211   -0.378737    0.398233 0.000749158   -0.190827     0.09745
    -0.77894     0.301526    -0.379938     0.397469 -2.36778e-05    -0.190836    0.0974465
   -0.781656     0.293814    -0.381126     0.396775 -0.000796844    -0.190842    0.0974416
  -0.784329    0.286143   -0.382238    0.396037 -0.00157033   -0.190845   0.0974353
